ClientCode,Exchange,Token,instrument,symbol,expiry,strike,c/p,dayQty,dayValue,LTP,MTM,SerialNO,OpenQty,OpenAmt,netQty,NetValue,FUT_MTM,OPT_MTM,NET_PREM,Prem_Margin,
A0104,NSEFO,48236,FUTSTK,ITC,20230125,0.0, ,0,0.0,345.95,0.0,307,6400,-2214080.0,6400,-2214080.0,0.0,0.0,0.0,0.0,
MMM66008,NSEFO,50058,OPTIDX,NIFTY,20221201,18600.0,CE,0,0.0,64.15,0.0,308,50,-3207.5000000000005,50,-3207.5000000000005,0.0,0.0,3207.5000000000005,0.0,
MNTZH002,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.0,CE,0,0.0,310.4,0.0,309,25,-7759.999999999999,25,-7759.999999999999,0.0,0.0,7759.999999999999,0.0,
MNTZM002,NSEFO,136054,OPTSTK,LTI,20221229,4800.0,PE,0,0.0,103.55,0.0,310,150,-15532.5,150,-15532.5,0.0,0.0,15532.5,0.0,
MU1TJPP001,NSEFO,150482,OPTSTK,ULTRACEMCO,20221229,6500.0,CE,0,0.0,497.05,0.0,311,2900,-1441445.0,2900,-1441445.0,0.0,0.0,1441445,0.0,
6405,NSEFO,63883,FUTSTK,BHARATFORG,20221229,0.0, ,0,0.0,851.0,0.0,312,2000,-1702000.0,2000,-1702000.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63888,FUTSTK,BIOCON,20221229,0.0, ,0,0.0,276.45,0.0,313,32200,-8901690.0,32200,-8901690.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63890,FUTSTK,BPCL,20221229,0.0, ,0,0.0,323.15,0.0,314,5400,-1745009.9999999998,5400,-1745009.9999999998,0.0,0.0,0.0,0.0,
AHDA465,NSEFO,55538,OPTIDX,BANKNIFTY,20230125,43500.0,CE,0,0.0,1058.75,0.0,315,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
AHDJ265,NSEFO,62944,FUTSTK,AMBUJACEM,20221229,0.0, ,0,0.0,563.75,0.0,316,3600,-2029500.0,3600,-2029500.0,0.0,0.0,0.0,0.0,
AHDJ331,NSEFO,45841,OPTIDX,NIFTY,20221229,17000.0,PE,0,0.0,15.15,0.0,317,50,-757.5,50,-757.5,0.0,0.0,757.5,0.0,
AHM0180,NSEFO,68626,FUTSTK,JINDALSTEL,20221229,0.0, ,0,0.0,526.85,0.0,318,-2500,1317125,-2500,1317125,0.0,0.0,0.0,0.0,
AHM0180,NSEFO,62809,FUTIDX,NIFTY,20221229,0.0, ,0,0.0,18626.15,0.0,319,-100,1862615,-100,1862615,0.0,0.0,0.0,0.0,
CB113,NSEFO,39836,OPTIDX,FINNIFTY,20221129,19200.0,PE,0,0.0,67.35,0.0,320,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
CB116,NSEFO,39836,OPTIDX,FINNIFTY,20221129,19200.0,PE,0,0.0,67.35,0.0,321,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
HNK013,NSEFO,62808,FUTIDX,BANKNIFTY,20221229,0.0, ,0,0.0,43284.25,0.0,322,25,-1082106.25,25,-1082106.25,0.0,0.0,0.0,0.0,
KH298,NSEFO,68760,FUTSTK,SIEMENS,20221229,0.0, ,0,0.0,2845.55,0.0,323,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
MAL19010,NSEFO,55912,OPTIDX,NIFTY,20230125,18400.0,CE,0,0.0,567.2,0.0,324,50,-28360.000000000004,50,-28360.000000000004,0.0,0.0,28360.000000000004,0.0,
MAS05019,NSEFO,50058,OPTIDX,NIFTY,20221201,18600.0,CE,0,0.0,64.15,0.0,325,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MHM01105,NSEFO,42867,OPTIDX,NIFTY,20221208,18300.0,PE,0,0.0,80.9,0.0,326,600,-48540.0,600,-48540.0,0.0,0.0,48540.0,0.0,
MHM01179,NSEFO,68652,FUTSTK,LT,20221229,0.0, ,0,0.0,2070.9,0.0,327,300,-621270.0,300,-621270.0,0.0,0.0,0.0,0.0,
MHM01213,NSEFO,63967,FUTSTK,GAIL,20221229,0.0, ,0,0.0,93.0,0.0,328,118950,-11062350.0,118950,-11062350.0,0.0,0.0,0.0,0.0,
MHM01213,NSEFO,68752,FUTSTK,RELIANCE,20221229,0.0, ,0,0.0,2600.85,0.0,329,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
A2689,NSEFO,68711,FUTSTK,NESTLEIND,20221229,0.0, ,0,0.0,19935.25,0.0,330,160,-3189640.0,160,-3189640.0,0.0,0.0,0.0,0.0,
A2689,NSEFO,50044,OPTIDX,NIFTY,20221201,18350.0,PE,0,0.0,49.0,0.0,331,-4000,196000.0,-4000,196000.0,0.0,0.0,-196000.0,0.0,
A2794,NSEFO,63878,FUTSTK,BANDHANBNK,20221229,0.0, ,0,0.0,214.7,0.0,332,25200,-5410440.0,25200,-5410440.0,0.0,0.0,0.0,0.0,
A2794,NSEFO,63912,FUTSTK,CONCOR,20221229,0.0, ,0,0.0,758.5,0.0,333,3000,-2275500.0,3000,-2275500.0,0.0,0.0,0.0,0.0,
A2794,NSEFO,63976,FUTSTK,GNFC,20221229,0.0, ,0,0.0,609.75,0.0,334,1300,-792675.0,1300,-792675.0,0.0,0.0,0.0,0.0,
A2794,NSEFO,89623,OPTSTK,ACC,20221229,2500.0,CE,0,0.0,81.4,0.0,335,-750,61050.00000000001,-750,61050.00000000001,0.0,0.0,-61050.00000000001,0.0,
A2794,NSEFO,109752,OPTSTK,BAJFINANCE,20221229,7000.0,PE,0,0.0,306.2,0.0,336,125,-38275.0,125,-38275.0,0.0,0.0,38275.0,0.0,
AHM0142,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.0,PE,0,0.0,249.15,0.0,337,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
CB108,NSEFO,39836,OPTIDX,FINNIFTY,20221129,19200.0,PE,0,0.0,67.35,0.0,338,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
HJ014,NSEFO,64008,FUTSTK,HINDUNILVR,20221229,0.0, ,0,0.0,2571.35,0.0,339,1500,-3857025.0,1500,-3857025.0,0.0,0.0,0.0,0.0,
HJ014,NSEFO,68786,FUTSTK,TITAN,20221229,0.0, ,0,0.0,2631.55,0.0,340,1875,-4934156.25,1875,-4934156.25,0.0,0.0,0.0,0.0,
HJ033,NSEFO,39835,OPTIDX,FINNIFTY,20221129,19200.0,CE,0,0.0,131.95,0.0,341,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
KH069,NSEFO,68760,FUTSTK,SIEMENS,20221229,0.0, ,0,0.0,2845.55,0.0,342,275,-782526.25,275,-782526.25,0.0,0.0,0.0,0.0,
KH109,NSEFO,50041,OPTIDX,NIFTY,20221201,18300.0,CE,0,0.0,246.5,0.0,343,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
KL002,NSEFO,50047,OPTIDX,NIFTY,20221201,18400.0,PE,0,0.0,61.95,0.0,344,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
KS145,NSEFO,64038,FUTSTK,INDUSTOWER,20221229,0.0, ,0,0.0,203.45,0.0,345,2800,-569660.0,2800,-569660.0,0.0,0.0,0.0,0.0,
KS145,NSEFO,68822,FUTSTK,WIPRO,20221229,0.0, ,0,0.0,402.0,0.0,346,2000,-804000.0,2000,-804000.0,0.0,0.0,0.0,0.0,
6405,NSEFO,137000,OPTSTK,MARUTI,20221229,8900.0,PE,0,0.0,174.5,0.0,347,2000,-349000.0,2000,-349000.0,0.0,0.0,349000.0,0.0,
6405,NSEFO,137011,OPTSTK,MARUTI,20221229,9500.0,CE,0,0.0,87.55,0.0,348,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,91834,OPTSTK,ADANIPORTS,20221229,880.0,CE,0,0.0,36.6,0.0,349,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,91835,OPTSTK,ADANIPORTS,20221229,880.0,PE,0,0.0,32.1,0.0,350,625,-20062.5,625,-20062.5,0.0,0.0,20062.5,0.0,
6405,NSEFO,91837,OPTSTK,ADANIPORTS,20221229,900.0,PE,0,0.0,42.6,0.0,351,-10000,426000.0,-10000,426000.0,0.0,0.0,-426000.0,0.0,
MA007,NSEFO,50089,OPTIDX,NIFTY,20221201,19000.0,CE,0,0.0,4.3,0.0,352,150,-645.0,150,-645.0,0.0,0.0,645.0,0.0,
MAL19010,NSEFO,42898,OPTIDX,NIFTY,20221208,18750.0,CE,0,0.0,67.85,0.0,353,-50,3392.4999999999995,-50,3392.4999999999995,0.0,0.0,-3392.4999999999995,0.0,
MAL19010,NSEFO,86448,OPTIDX,NIFTY,20221229,18600.0,CE,0,0.0,285.15,0.0,354,50,-14257.499999999998,50,-14257.499999999998,0.0,0.0,14257.499999999998,0.0,
MAS09025,NSEFO,142080,OPTSTK,RELIANCE,20221229,2520.0,PE,0,0.0,26.75,0.0,355,250,-6687.5,250,-6687.5,0.0,0.0,6687.5,0.0,
MASXA003,NSEFO,68777,FUTSTK,TATAPOWER,20221229,0.0, ,0,0.0,222.8,0.0,356,3375,-751950.0,3375,-751950.0,0.0,0.0,0.0,0.0,
6405,NSEFO,141040,OPTSTK,PNB,20221229,46.0,PE,0,0.0,0.75,0.0,357,16000,-12000.0,16000,-12000.0,0.0,0.0,12000.0,0.0,
6405,NSEFO,141041,OPTSTK,PNB,20221229,47.0,CE,0,0.0,5.55,0.0,358,-32000,177600.0,-32000,177600.0,0.0,0.0,-177600.0,0.0,
6405,NSEFO,141766,OPTSTK,RBLBANK,20221229,150.0,PE,0,0.0,16.2,0.0,359,-5000,81000.0,-5000,81000.0,0.0,0.0,-81000.0,0.0,
6405,NSEFO,141889,OPTSTK,RECLTD,20221229,102.0,CE,0,0.0,4.35,0.0,360,-40000,174000.0,-40000,174000.0,0.0,0.0,-174000.0,0.0,
6405,NSEFO,142087,OPTSTK,RELIANCE,20221229,2600.0,CE,0,0.0,60.1,0.0,361,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
19478,NSEFO,62808,FUTIDX,BANKNIFTY,20221229,0.0, ,0,0.0,43284.25,0.0,362,-125,5410531,-125,5410531,0.0,0.0,0.0,0.0,
19485,NSEFO,62940,FUTSTK,ADANIENT,20221229,0.0, ,0,0.0,3947.8,0.0,363,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
19485,NSEFO,64024,FUTSTK,IDEA,20221229,0.0, ,0,0.0,8.15,0.0,364,140000,-1141000.0,140000,-1141000.0,0.0,0.0,0.0,0.0,
19630,NSEFO,63872,FUTSTK,AXISBANK,20221229,0.0, ,0,0.0,884.65,0.0,365,-21600,19108440,-21600,19108440,0.0,0.0,0.0,0.0,
19719,NSEFO,62944,FUTSTK,AMBUJACEM,20221229,0.0, ,0,0.0,563.75,0.0,366,1800,-1014750.0,1800,-1014750.0,0.0,0.0,0.0,0.0,
19719,NSEFO,35048,FUTIDX,NIFTY,20230125,0.0, ,0,0.0,18716.3,0.0,367,-100,1871630,-100,1871630,0.0,0.0,0.0,0.0,
19725,NSEFO,62808,FUTIDX,BANKNIFTY,20221229,0.0, ,0,0.0,43284.25,0.0,368,-25,1082106,-25,1082106,0.0,0.0,0.0,0.0,
A0017,NSEFO,68770,FUTSTK,SYNGENE,20221229,0.0, ,0,0.0,613.3,0.0,369,2000,-1226600.0,2000,-1226600.0,0.0,0.0,0.0,0.0,
A0019,NSEFO,112456,OPTSTK,BPCL,20221229,290.0,PE,0,0.0,1.1,0.0,370,-1800,1980.0000000000002,-1800,1980.0000000000002,0.0,0.0,-1980.0000000000002,0.0,
A0019,NSEFO,152557,OPTSTK,ZEEL,20221229,230.0,PE,0,0.0,2.0,0.0,371,-3000,6000.0,-3000,6000.0,0.0,0.0,-6000.0,0.0,
A0020,NSEFO,63887,FUTSTK,BHEL,20221229,0.0, ,0,0.0,75.5,0.0,372,157500,-11891250.0,157500,-11891250.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63981,FUTSTK,GRANULES,20221229,0.0, ,0,0.0,361.35,0.0,373,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63987,FUTSTK,HDFC,20221229,0.0, ,0,0.0,2710.4,0.0,374,2100,-5691840.0,2100,-5691840.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,64035,FUTSTK,INDIAMART,20221229,0.0, ,0,0.0,4358.1,0.0,375,450,-1961145.0000000002,450,-1961145.0000000002,0.0,0.0,0.0,0.0,
A0020,NSEFO,64047,FUTSTK,IOC,20221229,0.0, ,0,0.0,72.75,0.0,376,39000,-2837250.0,39000,-2837250.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68762,FUTSTK,SRTRANSFIN,20221229,0.0, ,0,0.0,1286.45,0.0,377,1800,-2315610.0,1800,-2315610.0,0.0,0.0,0.0,0.0,
A0374,NSEFO,35199,FUTSTK,ABCAPITAL,20230125,0.0, ,0,0.0,130.95,0.0,378,10800,-1414259.9999999998,10800,-1414259.9999999998,0.0,0.0,0.0,0.0,
A0374,NSEFO,63943,FUTSTK,DELTACORP,20221229,0.0, ,0,0.0,222.75,0.0,379,2300,-512325.0,2300,-512325.0,0.0,0.0,0.0,0.0,
A0654,NSEFO,90701,OPTSTK,ADANIENT,20221229,4000.0,PE,0,0.0,201.65,0.0,380,-250,50412.5,-250,50412.5,0.0,0.0,-50412.5,0.0,
A1616,NSEFO,68730,FUTSTK,PEL,20221229,0.0, ,0,0.0,804.7,0.0,381,2750,-2212925.0,2750,-2212925.0,0.0,0.0,0.0,0.0,
A1616,NSEFO,68767,FUTSTK,SUNPHARMA,20221229,0.0, ,0,0.0,1041.95,0.0,382,1400,-1458730.0,1400,-1458730.0,0.0,0.0,0.0,0.0,
A1616,NSEFO,96706,OPTSTK,AMBUJACEM,20221229,570.0,CE,0,0.0,19.05,0.0,383,-1800,34290.0,-1800,34290.0,0.0,0.0,-34290.0,0.0,
A1616,NSEFO,148728,OPTSTK,TRENT,20221229,1400.0,CE,0,0.0,71.65,0.0,384,-725,51946.25000000001,-725,51946.25000000001,0.0,0.0,-51946.25000000001,0.0,
A1946,NSEFO,50601,OPTIDX,BANKNIFTY,20221201,42800.0,PE,0,0.0,171.7,0.0,385,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A1946,NSEFO,50591,OPTIDX,BANKNIFTY,20221201,42600.0,PE,0,0.0,115.7,0.0,386,1425,-164872.5,1425,-164872.5,0.0,0.0,164872.5,0.0,
A1959,NSEFO,64027,FUTSTK,IEX,20221229,0.0, ,0,0.0,148.5,0.0,387,30000,-4455000.0,30000,-4455000.0,0.0,0.0,0.0,0.0,
A1959,NSEFO,68664,FUTSTK,MARUTI,20221229,0.0, ,0,0.0,9036.95,0.0,388,800,-7229560.000000001,800,-7229560.000000001,0.0,0.0,0.0,0.0,
A1959,NSEFO,134963,OPTSTK,JUBLFOOD,20221229,550.0,PE,0,0.0,17.95,0.0,389,10000,-179500.0,10000,-179500.0,0.0,0.0,179500.0,0.0,
A2142,NSEFO,63877,FUTSTK,BALRAMCHIN,20221229,0.0, ,0,0.0,372.1,0.0,390,3200,-1190720.0,3200,-1190720.0,0.0,0.0,0.0,0.0,
A2142,NSEFO,64027,FUTSTK,IEX,20221229,0.0, ,0,0.0,148.5,0.0,391,22500,-3341250.0,22500,-3341250.0,0.0,0.0,0.0,0.0,
A2142,NSEFO,68778,FUTSTK,TATASTEEL,20221229,0.0, ,0,0.0,106.35,0.0,392,4250,-451987.5,4250,-451987.5,0.0,0.0,0.0,0.0,
A2158,NSEFO,63881,FUTSTK,BEL,20221229,0.0, ,0,0.0,107.75,0.0,393,5700,-614175.0,5700,-614175.0,0.0,0.0,0.0,0.0,
A2166,NSEFO,63895,FUTSTK,CANBK,20221229,0.0, ,0,0.0,330.45,0.0,394,13500,-4461075.0,13500,-4461075.0,0.0,0.0,0.0,0.0,
A2166,NSEFO,64025,FUTSTK,IDFC,20221229,0.0, ,0,0.0,79.0,0.0,395,320000,-25280000.0,320000,-25280000.0,0.0,0.0,0.0,0.0,
A2166,NSEFO,68740,FUTSTK,PFC,20221229,0.0, ,0,0.0,130.0,0.0,396,167400,-21762000.0,167400,-21762000.0,0.0,0.0,0.0,0.0,
A2166,NSEFO,68742,FUTSTK,PIIND,20221229,0.0, ,0,0.0,3419.35,0.0,397,3750,-12822562.5,3750,-12822562.5,0.0,0.0,0.0,0.0,
A2221,NSEFO,117988,OPTSTK,CUMMINSIND,20221229,1340.0,PE,0,0.0,37.65,0.0,398,-1200,45180.0,-1200,45180.0,0.0,0.0,-45180.0,0.0,
A2221,NSEFO,142078,OPTSTK,RELIANCE,20221229,2500.0,PE,0,0.0,21.8,0.0,399,-500,10900.0,-500,10900.0,0.0,0.0,-10900.0,0.0,
A2221,NSEFO,148923,OPTSTK,TVSMOTOR,20221229,1100.0,PE,0,0.0,63.3,0.0,400,-700,44310.0,-700,44310.0,0.0,0.0,-44310.0,0.0,
A2268,NSEFO,63895,FUTSTK,CANBK,20221229,0.0, ,0,0.0,330.45,0.0,401,2700,-892215.0,2700,-892215.0,0.0,0.0,0.0,0.0,
A2268,NSEFO,91850,OPTSTK,ADANIPORTS,20221229,1040.0,CE,0,0.0,3.2,0.0,402,-1250,4000.0,-1250,4000.0,0.0,0.0,-4000.0,0.0,
6405,NSEFO,129596,OPTSTK,GUJGASLTD,20221229,500.0,CE,0,0.0,19.75,0.0,403,-1250,24687.5,-1250,24687.5,0.0,0.0,-24687.5,0.0,
6405,NSEFO,130737,OPTSTK,HDFCBANK,20221229,1620.0,CE,0,0.0,43.95,0.0,404,2200,-96690.0,2200,-96690.0,0.0,0.0,96690.0,0.0,
6405,NSEFO,130833,OPTSTK,HDFCLIFE,20221229,580.0,CE,0,0.0,14.15,0.0,405,-1100,15565.0,-1100,15565.0,0.0,0.0,-15565.0,0.0,
6405,NSEFO,131103,OPTSTK,HINDALCO,20221229,460.0,CE,0,0.0,8.65,0.0,406,-5375,46493.75,-5375,46493.75,0.0,0.0,-46493.75,0.0,
6405,NSEFO,131439,OPTSTK,HINDUNILVR,20221229,2600.0,CE,0,0.0,36.65,0.0,407,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,131794,OPTSTK,IBULHSGFIN,20221229,120.0,PE,0,0.0,4.4,0.0,408,-4000,17600.0,-4000,17600.0,0.0,0.0,-17600.0,0.0,
6405,NSEFO,132319,OPTSTK,ICICIPRULI,20221229,600.0,PE,0,0.0,134.5,0.0,409,-4500,605250.0,-4500,605250.0,0.0,0.0,-605250.0,0.0,
6405,NSEFO,132834,OPTSTK,IGL,20221229,440.0,CE,0,0.0,8.4,0.0,410,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,134278,OPTSTK,IRCTC,20221229,770.0,CE,0,0.0,7.95,0.0,411,875,-6956.25,875,-6956.25,0.0,0.0,6956.25,0.0,
6405,NSEFO,98132,OPTSTK,ASIANPAINT,20221229,3300.0,CE,0,0.0,26.15,0.0,412,400,-10460.0,400,-10460.0,0.0,0.0,10460.0,0.0,
6405,NSEFO,109749,OPTSTK,BAJFINANCE,20221229,6900.0,CE,0,0.0,185.9,0.0,413,-500,92950.0,-500,92950.0,0.0,0.0,-92950.0,0.0,
6405,NSEFO,135322,OPTSTK,L&TFH,20221229,75.0,PE,0,0.0,0.7,0.0,414,26772,-18740.399999999998,26772,-18740.399999999998,0.0,0.0,18740.399999999998,0.0,
6405,NSEFO,135341,OPTSTK,L&TFH,20221229,85.0,CE,0,0.0,2.75,0.0,415,-160632,441738.0,-160632,441738.0,0.0,0.0,-441738.0,0.0,
6405,NSEFO,135351,OPTSTK,L&TFH,20221229,90.0,CE,0,0.0,1.25,0.0,416,-8924,11155.0,-8924,11155.0,0.0,0.0,-11155.0,0.0,
6405,NSEFO,135955,OPTSTK,LT,20221229,2200.0,CE,0,0.0,12.65,0.0,417,-10200,129030.0,-10200,129030.0,0.0,0.0,-129030.0,0.0,
SSM171,NSEFO,136389,OPTSTK,M&M,20221229,1300.0,CE,0,0.0,19.55,0.0,418,700,-13685.0,700,-13685.0,0.0,0.0,13685.0,0.0,
SSM189,NSEFO,144604,OPTSTK,TATAPOWER,20221229,200.0,CE,0,0.0,24.0,0.0,419,3375,-81000.0,3375,-81000.0,0.0,0.0,81000.0,0.0,
SSM234,NSEFO,117985,OPTSTK,CUMMINSIND,20221229,1320.0,CE,0,0.0,96.2,0.0,420,600,-57720.0,600,-57720.0,0.0,0.0,57720.0,0.0,
TG0321,NSEFO,39650,OPTIDX,NIFTY,20230629,16000.0,PE,0,0.0,123.0,0.0,421,-200,24600.0,-200,24600.0,0.0,0.0,-24600.0,0.0,
V03036,NSEFO,50044,OPTIDX,NIFTY,20221201,18350.0,PE,0,0.0,49.0,0.0,422,50,-2450.0,50,-2450.0,0.0,0.0,2450.0,0.0,
V27002,NSEFO,39835,OPTIDX,FINNIFTY,20221129,19200.0,CE,0,0.0,131.95,0.0,423,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
VRM148,NSEFO,68704,FUTSTK,MOTHERSON,20221229,0.0, ,0,0.0,72.1,0.0,424,108000,-7786799.999999999,108000,-7786799.999999999,0.0,0.0,0.0,0.0,
VRM155,NSEFO,145154,OPTSTK,TCS,20221229,3300.0,CE,0,0.0,138.9,0.0,425,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
19485,NSEFO,62941,FUTSTK,ADANIPORTS,20221229,0.0, ,0,0.0,883.75,0.0,426,1250,-1104687.5,1250,-1104687.5,0.0,0.0,0.0,0.0,
19625,NSEFO,62940,FUTSTK,ADANIENT,20221229,0.0, ,0,0.0,3947.8,0.0,427,250,-986950.0,250,-986950.0,0.0,0.0,0.0,0.0,
19719,NSEFO,62940,FUTSTK,ADANIENT,20221229,0.0, ,0,0.0,3947.8,0.0,428,250,-986950.0,250,-986950.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63882,FUTSTK,BERGEPAINT,20221229,0.0, ,0,0.0,620.75,0.0,429,3300,-2048475.0,3300,-2048475.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63931,FUTSTK,CUMMINSIND,20221229,0.0, ,0,0.0,1383.4,0.0,430,-600,830040.0,-600,830040.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63976,FUTSTK,GNFC,20221229,0.0, ,0,0.0,609.75,0.0,431,6500,-3963375.0,6500,-3963375.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,68739,FUTSTK,PETRONET,20221229,0.0, ,0,0.0,208.9,0.0,432,15000,-3133500.0,15000,-3133500.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,68773,FUTSTK,TATACHEM,20221229,0.0, ,0,0.0,1033.45,0.0,433,4000,-4133800.0,4000,-4133800.0,0.0,0.0,0.0,0.0,
A0019,NSEFO,111434,OPTSTK,BHARATFORG,20221229,800.0,PE,0,0.0,9.6,0.0,434,-1000,9600.0,-1000,9600.0,0.0,0.0,-9600.0,0.0,
A0019,NSEFO,112471,OPTSTK,BPCL,20221229,330.0,CE,0,0.0,6.6,0.0,435,-1800,11880.0,-1800,11880.0,0.0,0.0,-11880.0,0.0,
A0019,NSEFO,129616,OPTSTK,GUJGASLTD,20221229,600.0,CE,0,0.0,1.35,0.0,436,-1250,1687.5,-1250,1687.5,0.0,0.0,-1687.5,0.0,
A0019,NSEFO,144475,OPTSTK,TATAMOTORS,20221229,380.0,PE,0,0.0,1.85,0.0,437,-1425,2636.25,-1425,2636.25,0.0,0.0,-2636.25,0.0,
A0019,NSEFO,144479,OPTSTK,TATAMOTORS,20221229,390.0,PE,0,0.0,2.9,0.0,438,-1425,4132.5,-1425,4132.5,0.0,0.0,-4132.5,0.0,
A0020,NSEFO,62940,FUTSTK,ADANIENT,20221229,0.0, ,0,0.0,3947.8,0.0,439,500,-1973900.0,500,-1973900.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63883,FUTSTK,BHARATFORG,20221229,0.0, ,0,0.0,851.0,0.0,440,2000,-1702000.0,2000,-1702000.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63931,FUTSTK,CUMMINSIND,20221229,0.0, ,0,0.0,1383.4,0.0,441,1200,-1660080.0,1200,-1660080.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63967,FUTSTK,GAIL,20221229,0.0, ,0,0.0,93.0,0.0,442,64050,-5956650.0,64050,-5956650.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63975,FUTSTK,GMRINFRA,20221229,0.0, ,0,0.0,39.4,0.0,443,45000,-1773000.0,45000,-1773000.0,0.0,0.0,0.0,0.0,
19083,NSEFO,62808,FUTIDX,BANKNIFTY,20221229,0.0, ,0,0.0,43284.25,0.0,444,-75,3246318,-75,3246318,0.0,0.0,0.0,0.0,
19630,NSEFO,68756,FUTSTK,SBIN,20221229,0.0, ,0,0.0,611.7,0.0,445,-15000,9175500,-15000,9175500,0.0,0.0,0.0,0.0,
19725,NSEFO,64027,FUTSTK,IEX,20221229,0.0, ,0,0.0,148.5,0.0,446,3750,-556875.0,3750,-556875.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63912,FUTSTK,CONCOR,20221229,0.0, ,0,0.0,758.5,0.0,447,1000,-758500.0,1000,-758500.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63991,FUTSTK,HDFCLIFE,20221229,0.0, ,0,0.0,576.0,0.0,448,4400,-2534400.0,4400,-2534400.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,68775,FUTSTK,TATACONSUM,20221229,0.0, ,0,0.0,799.95,0.0,449,3600,-2879820.0,3600,-2879820.0,0.0,0.0,0.0,0.0,
A0019,NSEFO,129587,OPTSTK,GUJGASLTD,20221229,450.0,PE,0,0.0,4.45,0.0,450,-1250,5562.5,-1250,5562.5,0.0,0.0,-5562.5,0.0,
A0019,NSEFO,91854,OPTSTK,ADANIPORTS,20221229,1080.0,CE,0,0.0,2.25,0.0,451,-625,1406.25,-625,1406.25,0.0,0.0,-1406.25,0.0,
A0020,NSEFO,63879,FUTSTK,BANKBARODA,20221229,0.0, ,0,0.0,171.3,0.0,452,11700,-2004210.0000000002,11700,-2004210.0000000002,0.0,0.0,0.0,0.0,
6405,NSEFO,50484,OPTIDX,BANKNIFTY,20221201,41200.0,PE,0,0.0,17.15,0.0,453,3500,-60024.99999999999,3500,-60024.99999999999,0.0,0.0,60024.99999999999,0.0,
6405,NSEFO,50657,OPTIDX,BANKNIFTY,20221201,43400.0,PE,0,0.0,463.35,0.0,454,-100,46335.0,-100,46335.0,0.0,0.0,-46335.0,0.0,
6405,NSEFO,50482,OPTIDX,BANKNIFTY,20221201,41100.0,PE,0,0.0,15.95,0.0,455,825,-13158.75,825,-13158.75,0.0,0.0,13158.75,0.0,
6405,NSEFO,50593,OPTIDX,BANKNIFTY,20221201,42700.0,PE,0,0.0,141.85,0.0,456,800,-113480.0,800,-113480.0,0.0,0.0,113480.0,0.0,
6405,NSEFO,50696,OPTIDX,BANKNIFTY,20221201,44100.0,CE,0,0.0,28.3,0.0,457,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,85959,OPTIDX,BANKNIFTY,20221229,44500.0,CE,0,0.0,265.45,0.0,458,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,85936,OPTIDX,BANKNIFTY,20221229,40800.0,PE,0,0.0,122.85,0.0,459,-350,42997.5,-350,42997.5,0.0,0.0,-42997.5,0.0,
6405,NSEFO,53907,OPTIDX,FINNIFTY,20221129,19150.0,CE,0,0.0,164.0,0.0,460,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
